schema_version,run_id,timestamp,framework,seed,config_path,config_hash,dataset,time_steps,batch_size,num_workers,binarize,denoise_us,epochs,optimizer,lr,surrogate,trainable_params,weight_fingerprint,test_accuracy_pct,train_loss_final,test_loss_final,train_time_s,train_time_per_epoch_s,inference_throughput_samples_per_s,inference_latency_bs1_ms,inference_latency_bs1_mean_ms,inference_latency_bs1_p90_ms,spike_rate_pct,peak_memory_train_mb,peak_memory_infer_mb,peak_reserved_train_mb,peak_reserved_infer_mb,nvml_update_interval_ms,idle_power_cold_w,idle_power_after_train_w,train_energy_duration_s,train_energy_j,train_energy_dynamic_j,energy_warnings,gpu_name,driver,cuda,torch_version,framework_version,python_version,platform,notes
1,20260802_122610_snntorch_seed1,2026-08-02T12:26:10,snntorch,1,config/colab.yaml,fb0fbbf1df70,nmnist,20,128,2,false,10000,5,nadam,0.002,atan(2.0),18254,b80dbce09b1ebb09,98.23,0.0503526,0.056911,624.518,124.904,628.282,39.0065,41.3825,44.8843,2.76099,900.984,87.6182,958,958,100.601,26.2422,30.1297,709.229,32033.6,10664.7,,Tesla T4,580.82.07,12.8,2.11.0+cu128,1.0.0,3.12.13,Linux 6.6.122+,
