schema_version,run_id,timestamp,framework,seed,config_path,config_hash,dataset,time_steps,batch_size,num_workers,binarize,denoise_us,epochs,optimizer,lr,surrogate,trainable_params,weight_fingerprint,test_accuracy_pct,train_loss_final,test_loss_final,train_time_s,train_time_per_epoch_s,inference_throughput_samples_per_s,inference_latency_bs1_ms,inference_latency_bs1_mean_ms,inference_latency_bs1_p90_ms,spike_rate_pct,peak_memory_train_mb,peak_memory_infer_mb,peak_reserved_train_mb,peak_reserved_infer_mb,nvml_update_interval_ms,idle_power_cold_w,idle_power_after_train_w,train_energy_duration_s,train_energy_j,train_energy_dynamic_j,energy_warnings,gpu_name,driver,cuda,torch_version,framework_version,python_version,platform,notes
1,20260813_131341_spikingjelly_seed0,2026-08-13T13:13:41,spikingjelly,0,config/config_ex4_multistep.yaml,6d699ebb5f0c,nmnist,20,128,2,false,10000,5,nadam,0.002,atan(2.0),18254,30b4902cd20a39fe,98.12,0.0561696,0.0539166,529.102,105.82,810.973,4.49787,6.84237,10.3408,5.30256,817.443,273.574,1050,1050,101.802,27.3581,32.1191,604.545,21146.2,1728.77,,Tesla T4,580.82.07,12.8,2.11.0+cu128,0.0.0.0.14,3.12.13,Linux 6.6.122+,
1,20260813_132459_spikingjelly_seed1,2026-08-13T13:24:59,spikingjelly,1,config/config_ex4_multistep.yaml,6d699ebb5f0c,nmnist,20,128,2,false,10000,5,nadam,0.002,atan(2.0),18254,b80dbce09b1ebb09,97.88,0.0598924,0.061742,471.344,94.2689,801.671,4.46414,5.5423,9.54572,5.92157,817.443,273.574,1050,1050,100.952,33.4684,32.3899,540.263,20147.4,2648.32,,Tesla T4,580.82.07,12.8,2.11.0+cu128,0.0.0.0.14,3.12.13,Linux 6.6.122+,
1,20260813_133515_spikingjelly_seed2,2026-08-13T13:35:15,spikingjelly,2,config/config_ex4_multistep.yaml,6d699ebb5f0c,nmnist,20,128,2,false,10000,5,nadam,0.002,atan(2.0),18254,5f2de8c28fc112b2,98.1,0.0598969,0.055938,412.571,82.5143,797.198,4.62815,7.9566,18.6605,5.72605,817.443,273.574,1050,1050,100.601,33.5379,32.2369,481.713,18187.6,2658.67,,Tesla T4,580.82.07,12.8,2.11.0+cu128,0.0.0.0.14,3.12.13,Linux 6.6.122+,
1,20260813_140547_spikingjelly_seed0,2026-08-13T14:05:47,spikingjelly,0,config/config_ex4_control.yaml,ba4f9e7aadca,nmnist,20,128,2,false,10000,5,nadam,0.002,atan(2.0),18254,30b4902cd20a39fe,98.09,0.0558652,0.0555865,489.894,97.9787,790.473,4.55513,7.3103,15.605,5.23559,818.167,274.543,1106,1106,100.457,27.617,31.441,557.057,30041.4,12527,,Tesla T4,580.82.07,12.8,2.11.0+cu128,0.0.0.0.14,3.12.13,Linux 6.6.122+,
1,20260813_141613_spikingjelly_seed1,2026-08-13T14:16:13,spikingjelly,1,config/config_ex4_control.yaml,ba4f9e7aadca,nmnist,20,128,2,false,10000,5,nadam,0.002,atan(2.0),18254,b80dbce09b1ebb09,97.81,0.0601618,0.0686292,489.058,97.8117,786.918,4.63857,7.95924,18.1503,5.90288,818.167,274.543,1106,1106,100.465,32.6425,31.5028,559.597,30455.2,12826.4,,Tesla T4,580.82.07,12.8,2.11.0+cu128,0.0.0.0.14,3.12.13,Linux 6.6.122+,
1,20260813_142640_spikingjelly_seed2,2026-08-13T14:26:40,spikingjelly,2,config/config_ex4_control.yaml,ba4f9e7aadca,nmnist,20,128,2,false,10000,5,nadam,0.002,atan(2.0),18254,5f2de8c28fc112b2,98.02,0.0617611,0.0588992,485.735,97.147,808.482,7.09693,9.52855,19.1976,5.82964,818.167,274.543,1106,1106,100.633,32.7025,31.4908,554.833,30241.2,12769.1,idle baseline is unstable (range 31.31-49.53 W around a mean of 31.49 W); the subtraction carries that much uncertainty.,Tesla T4,580.82.07,12.8,2.11.0+cu128,0.0.0.0.14,3.12.13,Linux 6.6.122+,
